time,year,FIN,SWE,NOR,DEN,BAL
14.01.2018 18:00 - 14.01.2018 19:00,2018,11351,20920,20247,4712,4197
14.01.2018 19:00 - 14.01.2018 20:00,2018,11170,20503,20024,4420,4076
14.01.2018 20:00 - 14.01.2018 21:00,2018,10622,19541,19904,4111,3872
14.01.2018 21:00 - 14.01.2018 22:00,2018,10916,18817,19544,3862,3578
14.01.2018 22:00 - 14.01.2018 23:00,2018,10841,18232,19057,3590,3260
14.01.2018 23:00 - 15.01.2018 00:00,2018,10514,17410,18518,3353,3085
15.01.2018 00:00 - 15.01.2018 01:00,2018,10211,16931,18147,3171,2793
15.01.2018 01:00 - 15.01.2018 02:00,2018,10005,16754,17794,3034,2723
15.01.2018 02:00 - 15.01.2018 03:00,2018,9959,16779,17850,2992,2704
15.01.2018 03:00 - 15.01.2018 04:00,2018,10099,16862,17848,3020,2737
15.01.2018 04:00 - 15.01.2018 05:00,2018,10551,16943,18087,3156,2893
15.01.2018 05:00 - 15.01.2018 06:00,2018,11540,17766,18629,3324,3393
15.01.2018 06:00 - 15.01.2018 07:00,2018,12056,20168,19987,4073,3950
15.01.2018 07:00 - 15.01.2018 08:00,2018,12443,22005,21694,4798,4311
15.01.2018 08:00 - 15.01.2018 09:00,2018,12441,22318,22190,5021,4432
15.01.2018 09:00 - 15.01.2018 10:00,2018,12359,22131,22065,5003,4406
15.01.2018 10:00 - 15.01.2018 11:00,2018,12429,22363,21927,5106,4372
15.01.2018 11:00 - 15.01.2018 12:00,2018,12451,22455,21868,5103,4283
15.01.2018 12:00 - 15.01.2018 13:00,2018,12348,22342,21492,4952,4323
15.01.2018 13:00 - 15.01.2018 14:00,2018,12337,22436,21370,5020,4282
15.01.2018 14:00 - 15.01.2018 15:00,2018,12340,22441,21324,4999,4263
15.01.2018 15:00 - 15.01.2018 16:00,2018,12461,22864,21605,4960,4334
15.01.2018 16:00 - 15.01.2018 17:00,2018,12466,22975,21773,5138,4437
15.01.2018 17:00 - 15.01.2018 18:00,2018,12371,23013,21674,5459,4377
15.01.2018 18:00 - 15.01.2018 19:00,2018,12320,22506,21296,5249,4255
15.01.2018 19:00 - 15.01.2018 20:00,2018,12102,21867,20996,4939,4084
15.01.2018 20:00 - 15.01.2018 21:00,2018,11648,21181,20577,4634,3882
15.01.2018 21:00 - 15.01.2018 22:00,2018,11816,20334,20058,4361,3518
15.01.2018 22:00 - 15.01.2018 23:00,2018,11649,19127,19329,4002,3212
15.01.2018 23:00 - 16.01.2018 00:00,2018,11205,18191,18593,3669,2919
16.01.2018 00:00 - 16.01.2018 01:00,2018,10910,17672,18101,3430,2819
16.01.2018 01:00 - 16.01.2018 02:00,2018,10797,17546,17570,3347,2745
16.01.2018 02:00 - 16.01.2018 03:00,2018,10770,17375,17551,3229,2731
16.01.2018 03:00 - 16.01.2018 04:00,2018,10887,17444,17412,3244,2760
16.01.2018 04:00 - 16.01.2018 05:00,2018,11234,17528,17410,3349,2905
16.01.2018 05:00 - 16.01.2018 06:00,2018,12106,18118,17918,3681,3418
16.01.2018 06:00 - 16.01.2018 07:00,2018,12614,19918,19275,4277,3934
16.01.2018 07:00 - 16.01.2018 08:00,2018,12855,21917,20997,4915,4274
16.01.2018 08:00 - 16.01.2018 09:00,2018,12703,22060,21234,5116,4383
16.01.2018 09:00 - 16.01.2018 10:00,2018,12656,21903,21086,5109,4361
16.01.2018 10:00 - 16.01.2018 11:00,2018,12583,22038,21002,5165,4313
16.01.2018 11:00 - 16.01.2018 12:00,2018,12538,21948,20945,5176,4202
16.01.2018 12:00 - 16.01.2018 13:00,2018,12382,21818,20670,5092,4262
16.01.2018 13:00 - 16.01.2018 14:00,2018,12334,21826,20692,5053,4220
16.01.2018 14:00 - 16.01.2018 15:00,2018,12344,21776,20599,5024,4200
16.01.2018 15:00 - 16.01.2018 16:00,2018,12561,21899,20611,4947,4269
16.01.2018 16:00 - 16.01.2018 17:00,2018,12722,22226,20944,5110,4369
16.01.2018 17:00 - 16.01.2018 18:00,2018,12757,22555,20771,5447,4314
16.01.2018 18:00 - 16.01.2018 19:00,2018,12814,21978,20778,5245,4222
16.01.2018 19:00 - 16.01.2018 20:00,2018,12578,21733,20426,4919,4066
16.01.2018 20:00 - 16.01.2018 21:00,2018,12080,20912,20119,4580,3861
16.01.2018 21:00 - 16.01.2018 22:00,2018,12127,19979,19606,4254,3512
16.01.2018 22:00 - 16.01.2018 23:00,2018,11851,18764,18966,3906,3182
16.01.2018 23:00 - 17.01.2018 00:00,2018,11352,17971,18092,3602,2921
17.01.2018 00:00 - 17.01.2018 01:00,2018,11071,17528,17420,3439,2827
17.01.2018 01:00 - 17.01.2018 02:00,2018,10859,17094,16965,3352,2759
17.01.2018 02:00 - 17.01.2018 03:00,2018,10812,16961,16924,3309,2743
17.01.2018 03:00 - 17.01.2018 04:00,2018,10908,16949,16905,3307,2786
17.01.2018 04:00 - 17.01.2018 05:00,2018,11320,17133,17076,3384,2941
17.01.2018 05:00 - 17.01.2018 06:00,2018,12215,17896,17581,3639,3444
17.01.2018 06:00 - 17.01.2018 07:00,2018,12709,20132,18973,4269,3973
17.01.2018 07:00 - 17.01.2018 08:00,2018,13045,21733,20894,4955,4310
17.01.2018 08:00 - 17.01.2018 09:00,2018,12838,22223,21120,5168,4434
17.01.2018 09:00 - 17.01.2018 10:00,2018,12700,21974,20963,7398,4409
17.01.2018 10:00 - 17.01.2018 11:00,2018,12685,22293,20905,5286,4351
17.01.2018 11:00 - 17.01.2018 12:00,2018,12716,21957,21008,5236,4243
17.01.2018 12:00 - 17.01.2018 13:00,2018,12642,21749,20922,5133,4286
17.01.2018 13:00 - 17.01.2018 14:00,2018,12517,21804,20382,5124,4237
17.01.2018 14:00 - 17.01.2018 15:00,2018,12588,21923,20510,5070,4217
17.01.2018 15:00 - 17.01.2018 16:00,2018,12701,22340,20683,4963,4334
17.01.2018 16:00 - 17.01.2018 17:00,2018,12908,22502,21154,5150,4431
17.01.2018 17:00 - 17.01.2018 18:00,2018,12881,22835,21242,5516,4368
17.01.2018 18:00 - 17.01.2018 19:00,2018,12902,22505,21010,5316,4220
17.01.2018 19:00 - 17.01.2018 20:00,2018,12656,21913,20676,4982,4051
17.01.2018 20:00 - 17.01.2018 21:00,2018,12056,21178,20327,4684,3851
17.01.2018 21:00 - 17.01.2018 22:00,2018,11992,20194,19879,4341,3523
17.01.2018 22:00 - 17.01.2018 23:00,2018,11711,19090,19232,3985,3198
17.01.2018 23:00 - 18.01.2018 00:00,2018,11186,17830,18509,3681,2953
18.01.2018 00:00 - 18.01.2018 01:00,2018,10939,17245,17828,3435,2789
18.01.2018 01:00 - 18.01.2018 02:00,2018,10705,17003,17571,3330,2718
18.01.2018 02:00 - 18.01.2018 03:00,2018,10646,16998,17432,3293,2706
18.01.2018 03:00 - 18.01.2018 04:00,2018,10686,17168,17424,3303,2776
18.01.2018 04:00 - 18.01.2018 05:00,2018,11011,17417,17555,3357,2934
18.01.2018 05:00 - 18.01.2018 06:00,2018,11907,18178,18142,3610,3407
18.01.2018 06:00 - 18.01.2018 07:00,2018,12443,19947,19662,4253,3927
18.01.2018 07:00 - 18.01.2018 08:00,2018,12624,22005,21439,4929,4273
18.01.2018 08:00 - 18.01.2018 09:00,2018,12375,22105,21899,5211,4377
18.01.2018 09:00 - 18.01.2018 10:00,2018,12319,21865,21662,5206,4411
18.01.2018 10:00 - 18.01.2018 11:00,2018,12351,21875,21590,5299,4393
18.01.2018 11:00 - 18.01.2018 12:00,2018,12382,21648,21472,5294,4312
18.01.2018 12:00 - 18.01.2018 13:00,2018,12329,21702,21324,5197,4336
18.01.2018 13:00 - 18.01.2018 14:00,2018,12313,21533,21312,5208,4295
18.01.2018 14:00 - 18.01.2018 15:00,2018,12353,21668,21307,5132,4291
18.01.2018 15:00 - 18.01.2018 16:00,2018,12601,22053,21433,5045,4369
18.01.2018 16:00 - 18.01.2018 17:00,2018,12673,22524,21783,5170,4431
18.01.2018 17:00 - 18.01.2018 18:00,2018,12571,22751,21756,5540,4373
18.01.2018 18:00 - 18.01.2018 19:00,2018,12564,22423,21441,5330,4229
18.01.2018 19:00 - 18.01.2018 20:00,2018,12380,22089,21270,5005,4073
18.01.2018 20:00 - 18.01.2018 21:00,2018,11934,21335,21035,4676,3843
18.01.2018 21:00 - 18.01.2018 22:00,2018,12003,20337,20320,4365,3491
18.01.2018 22:00 - 18.01.2018 23:00,2018,11749,19277,19602,3998,3161
18.01.2018 23:00 - 19.01.2018 00:00,2018,11228,18311,18763,3670,2981
19.01.2018 00:00 - 19.01.2018 01:00,2018,10918,17603,18203,3485,2820
19.01.2018 01:00 - 19.01.2018 02:00,2018,10684,17353,17762,3375,2765
19.01.2018 02:00 - 19.01.2018 03:00,2018,10707,17282,17639,3310,2758
19.01.2018 03:00 - 19.01.2018 04:00,2018,10852,17121,17551,3313,2790
19.01.2018 04:00 - 19.01.2018 05:00,2018,11279,17604,17696,3397,2946
19.01.2018 05:00 - 19.01.2018 06:00,2018,12192,18120,18384,3656,3478
19.01.2018 06:00 - 19.01.2018 07:00,2018,12670,20818,19856,4298,3935
19.01.2018 07:00 - 19.01.2018 08:00,2018,12956,22480,21493,4976,4287
19.01.2018 08:00 - 19.01.2018 09:00,2018,12781,22670,22114,5195,4407
19.01.2018 09:00 - 19.01.2018 10:00,2018,12764,22556,21952,5176,4395
19.01.2018 10:00 - 19.01.2018 11:00,2018,12736,22448,21788,5207,4362
19.01.2018 11:00 - 19.01.2018 12:00,2018,12674,22189,21532,5075,4273
19.01.2018 12:00 - 19.01.2018 13:00,2018,12589,21970,21484,4954,4311
19.01.2018 13:00 - 19.01.2018 14:00,2018,12500,21533,21494,4849,4265
19.01.2018 14:00 - 19.01.2018 15:00,2018,12507,21453,21497,4716,4241
19.01.2018 15:00 - 19.01.2018 16:00,2018,12716,21644,21736,4637,4305
19.01.2018 16:00 - 19.01.2018 17:00,2018,12757,22225,21943,4820,4398
19.01.2018 17:00 - 19.01.2018 18:00,2018,12686,22438,21585,5214,4343
19.01.2018 18:00 - 19.01.2018 19:00,2018,12743,21906,21383,5047,4202
19.01.2018 19:00 - 19.01.2018 20:00,2018,12556,21502,21059,4637,4048
19.01.2018 20:00 - 19.01.2018 21:00,2018,12079,20502,20500,4327,3806
19.01.2018 21:00 - 19.01.2018 22:00,2018,12093,19489,19847,4051,3507
19.01.2018 22:00 - 19.01.2018 23:00,2018,11831,18718,19284,3790,3227
19.01.2018 23:00 - 20.01.2018 00:00,2018,11344,17793,18671,3550,2986
20.01.2018 00:00 - 20.01.2018 01:00,2018,11012,17481,18130,3299,2824
20.01.2018 01:00 - 20.01.2018 02:00,2018,10784,17201,17743,3145,2748
20.01.2018 02:00 - 20.01.2018 03:00,2018,10663,16941,17533,3076,2707
20.01.2018 03:00 - 20.01.2018 04:00,2018,10674,16891,17434,3071,2720
20.01.2018 04:00 - 20.01.2018 05:00,2018,10793,17024,17524,3076,2784
20.01.2018 05:00 - 20.01.2018 06:00,2018,11090,17381,17695,3152,2959
20.01.2018 06:00 - 20.01.2018 07:00,2018,11260,17985,17961,3355,3182
20.01.2018 07:00 - 20.01.2018 08:00,2018,11641,18666,18507,3648,3380
20.01.2018 08:00 - 20.01.2018 09:00,2018,11707,19341,19371,3971,3580
20.01.2018 09:00 - 20.01.2018 10:00,2018,11792,19904,19881,4212,3715
20.01.2018 10:00 - 20.01.2018 11:00,2018,11844,20193,20338,4337,3749
20.01.2018 11:00 - 20.01.2018 12:00,2018,11870,20199,20348,4343,3724
20.01.2018 12:00 - 20.01.2018 13:00,2018,11842,19942,20277,4278,3692
20.01.2018 13:00 - 20.01.2018 14:00,2018,11743,19818,20185,4225,3670
20.01.2018 14:00 - 20.01.2018 15:00,2018,11859,19704,20079,4183,3641
20.01.2018 15:00 - 20.01.2018 16:00,2018,12234,20119,20241,4195,3775
20.01.2018 16:00 - 20.01.2018 17:00,2018,12569,20832,20653,4411,3954
20.01.2018 17:00 - 20.01.2018 18:00,2018,12727,21130,20856,4796,3930
20.01.2018 18:00 - 20.01.2018 19:00,2018,12608,20877,20843,4678,3840
20.01.2018 19:00 - 20.01.2018 20:00,2018,12219,20399,20463,4343,3694
20.01.2018 20:00 - 20.01.2018 21:00,2018,11792,19868,20048,4078,3520
20.01.2018 21:00 - 20.01.2018 22:00,2018,12019,19302,19569,3837,3243
20.01.2018 22:00 - 20.01.2018 23:00,2018,11881,18395,19127,3630,3064
20.01.2018 23:00 - 21.01.2018 00:00,2018,11395,17743,18718,3418,2856
21.01.2018 00:00 - 21.01.2018 01:00,2018,11061,17064,18297,3222,2721
21.01.2018 01:00 - 21.01.2018 02:00,2018,10852,17091,17896,3073,2654
21.01.2018 02:00 - 21.01.2018 03:00,2018,10773,16858,17424,3019,2609
21.01.2018 03:00 - 21.01.2018 04:00,2018,10788,16983,17258,3012,2626
21.01.2018 04:00 - 21.01.2018 05:00,2018,10880,17140,17257,3033,2698
21.01.2018 05:00 - 21.01.2018 06:00,2018,11027,17389,17419,3097,2828
21.01.2018 06:00 - 21.01.2018 07:00,2018,11107,17752,17886,3279,3010
21.01.2018 07:00 - 21.01.2018 08:00,2018,11414,18238,18254,3558,3199
21.01.2018 08:00 - 21.01.2018 09:00,2018,11484,18931,18887,3829,3374
21.01.2018 09:00 - 21.01.2018 10:00,2018,11703,19872,19458,4057,3532
21.01.2018 10:00 - 21.01.2018 11:00,2018,11793,20068,19787,4199,3600
21.01.2018 11:00 - 21.01.2018 12:00,2018,11855,20290,19823,4204,3609
21.01.2018 12:00 - 21.01.2018 13:00,2018,11790,20160,19764,4142,3582
21.01.2018 13:00 - 21.01.2018 14:00,2018,11746,19955,19547,4098,3582
21.01.2018 14:00 - 21.01.2018 15:00,2018,11745,19965,19634,4084,3589
21.01.2018 15:00 - 21.01.2018 16:00,2018,12130,20433,19854,4105,3732
21.01.2018 16:00 - 21.01.2018 17:00,2018,12448,21373,20481,4380,3938
21.01.2018 17:00 - 21.01.2018 18:00,2018,12505,22023,20643,4922,3945
21.01.2018 18:00 - 21.01.2018 19:00,2018,12598,21674,20643,4759,3891
21.01.2018 19:00 - 21.01.2018 20:00,2018,12399,21429,20463,4435,3768
21.01.2018 20:00 - 21.01.2018 21:00,2018,11985,20845,20326,4202,3611
21.01.2018 21:00 - 21.01.2018 22:00,2018,12301,19843,20022,3970,3296
21.01.2018 22:00 - 21.01.2018 23:00,2018,12151,19100,19502,3679,3026
21.01.2018 23:00 - 22.01.2018 00:00,2018,11747,18410,18882,3427,2861
22.01.2018 00:00 - 22.01.2018 01:00,2018,11408,17939,18287,3268,2793
22.01.2018 01:00 - 22.01.2018 02:00,2018,11251,17648,17900,3169,2747
22.01.2018 02:00 - 22.01.2018 03:00,2018,11243,17693,17786,3117,2726
22.01.2018 03:00 - 22.01.2018 04:00,2018,11357,17759,17857,3134,2766
22.01.2018 04:00 - 22.01.2018 05:00,2018,11790,18299,18058,3231,2929
22.01.2018 05:00 - 22.01.2018 06:00,2018,12692,19014,18593,3520,3429
22.01.2018 06:00 - 22.01.2018 07:00,2018,13009,21005,20157,4182,3966
22.01.2018 07:00 - 22.01.2018 08:00,2018,13231,23100,21974,4864,4334
22.01.2018 08:00 - 22.01.2018 09:00,2018,13047,23493,22556,5117,4458
22.01.2018 09:00 - 22.01.2018 10:00,2018,12979,23315,22375,5127,4461
22.01.2018 10:00 - 22.01.2018 11:00,2018,13109,23207,22323,5233,4456
22.01.2018 11:00 - 22.01.2018 12:00,2018,13150,23103,22155,5229,4353
22.01.2018 12:00 - 22.01.2018 13:00,2018,13056,22869,22051,5151,4433
22.01.2018 13:00 - 22.01.2018 14:00,2018,13052,22755,21951,5162,4415
22.01.2018 14:00 - 22.01.2018 15:00,2018,13098,22721,21984,5083,4380
22.01.2018 15:00 - 22.01.2018 16:00,2018,13272,22920,21993,4942,4406
22.01.2018 16:00 - 22.01.2018 17:00,2018,13468,23208,22278,5047,4467
22.01.2018 17:00 - 22.01.2018 18:00,2018,13392,23622,22262,5481,4434
22.01.2018 18:00 - 22.01.2018 19:00,2018,13466,23413,22040,5270,4309
22.01.2018 19:00 - 22.01.2018 20:00,2018,13330,22739,21889,4909,4161
22.01.2018 20:00 - 22.01.2018 21:00,2018,12867,22130,21633,4556,3919
22.01.2018 21:00 - 22.01.2018 22:00,2018,12956,21263,21092,4227,3562
22.01.2018 22:00 - 22.01.2018 23:00,2018,12747,19736,20239,3927,3245
22.01.2018 23:00 - 23.01.2018 00:00,2018,12265,18748,19317,3627,3014
23.01.2018 00:00 - 23.01.2018 01:00,2018,11829,18300,18576,3402,2912
23.01.2018 01:00 - 23.01.2018 02:00,2018,11740,18123,18258,3291,2853
23.01.2018 02:00 - 23.01.2018 03:00,2018,11780,17969,18124,3245,2840
23.01.2018 03:00 - 23.01.2018 04:00,2018,11932,18074,18178,3252,2859
23.01.2018 04:00 - 23.01.2018 05:00,2018,12319,18541,18380,3329,3001
23.01.2018 05:00 - 23.01.2018 06:00,2018,13231,19192,18923,3582,3409
23.01.2018 06:00 - 23.01.2018 07:00,2018,13494,21165,20349,4239,3832
23.01.2018 07:00 - 23.01.2018 08:00,2018,13669,22942,21849,4923,4120
23.01.2018 08:00 - 23.01.2018 09:00,2018,13528,23047,22254,5108,4258
23.01.2018 09:00 - 23.01.2018 10:00,2018,13471,23131,21985,5075,4278
23.01.2018 10:00 - 23.01.2018 11:00,2018,13475,23012,21808,5131,4241
23.01.2018 11:00 - 23.01.2018 12:00,2018,13473,22942,21466,5108,4170
23.01.2018 12:00 - 23.01.2018 13:00,2018,13402,23033,21394,5069,4221
23.01.2018 13:00 - 23.01.2018 14:00,2018,13347,22737,21351,5105,4182
23.01.2018 14:00 - 23.01.2018 15:00,2018,13329,22807,21430,5036,4165
23.01.2018 15:00 - 23.01.2018 16:00,2018,13387,23037,21544,4970,4226
23.01.2018 16:00 - 23.01.2018 17:00,2018,13517,23257,21919,5074,4356
23.01.2018 17:00 - 23.01.2018 18:00,2018,13427,23644,21642,5404,4332
23.01.2018 18:00 - 23.01.2018 19:00,2018,13460,22988,21181,5210,4225
23.01.2018 19:00 - 23.01.2018 20:00,2018,13298,21971,20831,4849,4048
23.01.2018 20:00 - 23.01.2018 21:00,2018,12692,21144,20505,4532,3839
23.01.2018 21:00 - 23.01.2018 22:00,2018,12619,20601,19713,4232,3513
23.01.2018 22:00 - 23.01.2018 23:00,2018,12391,19231,19017,3871,3227
23.01.2018 23:00 - 24.01.2018 00:00,2018,11929,18141,18127,3596,3088
24.01.2018 00:00 - 24.01.2018 01:00,2018,11576,17659,17283,3381,2892
24.01.2018 01:00 - 24.01.2018 02:00,2018,11410,17369,16870,3267,2823
24.01.2018 02:00 - 24.01.2018 03:00,2018,11442,17241,16634,3182,2801
24.01.2018 03:00 - 24.01.2018 04:00,2018,11506,17028,16624,3156,2822
24.01.2018 04:00 - 24.01.2018 05:00,2018,11838,17196,16738,3227,2972
24.01.2018 05:00 - 24.01.2018 06:00,2018,12576,17656,17318,3383,3372
24.01.2018 06:00 - 24.01.2018 07:00,2018,12802,19423,18752,4023,3793
24.01.2018 07:00 - 24.01.2018 08:00,2018,12949,21290,20492,4712,4073
24.01.2018 08:00 - 24.01.2018 09:00,2018,12854,21251,20666,4966,4212
24.01.2018 09:00 - 24.01.2018 10:00,2018,12814,20799,20430,4941,4266
24.01.2018 10:00 - 24.01.2018 11:00,2018,12774,20842,20449,4956,4259
24.01.2018 11:00 - 24.01.2018 12:00,2018,12700,20581,20418,4969,4194
24.01.2018 12:00 - 24.01.2018 13:00,2018,12586,20238,20327,4860,4213
24.01.2018 13:00 - 24.01.2018 14:00,2018,12459,19876,20272,4836,4174
24.01.2018 14:00 - 24.01.2018 15:00,2018,12411,19913,20472,4753,4164
24.01.2018 15:00 - 24.01.2018 16:00,2018,12639,20095,20304,4675,4198
24.01.2018 16:00 - 24.01.2018 17:00,2018,12692,20573,20342,4802,4334
24.01.2018 17:00 - 24.01.2018 18:00,2018,12694,20813,20386,5224,4349
24.01.2018 18:00 - 24.01.2018 19:00,2018,12626,20170,20208,4992,4225
24.01.2018 19:00 - 24.01.2018 20:00,2018,12360,19418,19929,4702,4102
24.01.2018 20:00 - 24.01.2018 21:00,2018,11769,18863,19614,4407,3885
24.01.2018 21:00 - 24.01.2018 22:00,2018,11771,18124,18813,4090,3546
24.01.2018 22:00 - 24.01.2018 23:00,2018,11503,17123,18642,3754,3238
24.01.2018 23:00 - 25.01.2018 00:00,2018,11044,16130,18015,3403,3010
25.01.2018 00:00 - 25.01.2018 01:00,2018,10632,15661,17381,3174,2871
25.01.2018 01:00 - 25.01.2018 02:00,2018,10385,15541,16922,3068,2831
25.01.2018 02:00 - 25.01.2018 03:00,2018,10351,15677,16741,3028,2824
25.01.2018 03:00 - 25.01.2018 04:00,2018,10387,15528,16345,3035,2859
25.01.2018 04:00 - 25.01.2018 05:00,2018,10678,15783,16431,3128,2988
25.01.2018 05:00 - 25.01.2018 06:00,2018,11434,16445,17021,3350,3475
25.01.2018 06:00 - 25.01.2018 07:00,2018,11840,18351,18121,3945,4031
25.01.2018 07:00 - 25.01.2018 08:00,2018,11940,20105,19763,4634,4374
25.01.2018 08:00 - 25.01.2018 09:00,2018,11615,20219,20105,4888,4548
25.01.2018 09:00 - 25.01.2018 10:00,2018,11527,19960,19735,4923,4596
25.01.2018 10:00 - 25.01.2018 11:00,2018,11528,19843,19549,4965,4568
25.01.2018 11:00 - 25.01.2018 12:00,2018,11522,19699,19380,4917,4385
25.01.2018 12:00 - 25.01.2018 13:00,2018,11512,19336,19632,4799,4440
25.01.2018 13:00 - 25.01.2018 14:00,2018,11490,19322,19559,4783,4416
25.01.2018 14:00 - 25.01.2018 15:00,2018,11464,19508,19571,4748,4413
25.01.2018 15:00 - 25.01.2018 16:00,2018,11629,19859,19625,4664,4441
25.01.2018 16:00 - 25.01.2018 17:00,2018,11808,20420,19939,4835,4524
25.01.2018 17:00 - 25.01.2018 18:00,2018,11864,20609,20102,5267,4452
25.01.2018 18:00 - 25.01.2018 19:00,2018,11837,20471,19806,5097,4322
25.01.2018 19:00 - 25.01.2018 20:00,2018,11603,19975,19667,4757,4159
25.01.2018 20:00 - 25.01.2018 21:00,2018,11099,19352,19286,4406,3928
25.01.2018 21:00 - 25.01.2018 22:00,2018,11164,18415,18984,4103,3569
25.01.2018 22:00 - 25.01.2018 23:00,2018,10858,17117,18228,3755,3240
25.01.2018 23:00 - 26.01.2018 00:00,2018,10313,16437,17616,3464,3008
26.01.2018 00:00 - 26.01.2018 01:00,2018,9998,15879,17026,3244,2867
26.01.2018 01:00 - 26.01.2018 02:00,2018,9907,15531,16663,3127,2799
26.01.2018 02:00 - 26.01.2018 03:00,2018,9880,15343,16517,3086,2784
26.01.2018 03:00 - 26.01.2018 04:00,2018,9911,15521,16627,3095,2807
26.01.2018 04:00 - 26.01.2018 05:00,2018,10333,15765,16755,3192,2952
26.01.2018 05:00 - 26.01.2018 06:00,2018,11214,16556,17161,3462,3418
26.01.2018 06:00 - 26.01.2018 07:00,2018,11776,18479,18647,4119,3927
26.01.2018 07:00 - 26.01.2018 08:00,2018,11945,20316,20285,4871,4259
26.01.2018 08:00 - 26.01.2018 09:00,2018,11720,20503,20852,5028,4370
26.01.2018 09:00 - 26.01.2018 10:00,2018,11673,20394,20711,4999,4380
26.01.2018 10:00 - 26.01.2018 11:00,2018,11672,20395,20526,5066,4356
26.01.2018 11:00 - 26.01.2018 12:00,2018,11624,20277,20305,4990,4262
26.01.2018 12:00 - 26.01.2018 13:00,2018,11602,19933,19887,4834,4312
26.01.2018 13:00 - 26.01.2018 14:00,2018,11551,19590,19841,4730,4275
26.01.2018 14:00 - 26.01.2018 15:00,2018,11497,19407,20097,4599,4243
26.01.2018 15:00 - 26.01.2018 16:00,2018,11698,19524,20010,4533,4257
26.01.2018 16:00 - 26.01.2018 17:00,2018,11772,20071,20287,4694,4391
26.01.2018 17:00 - 26.01.2018 18:00,2018,11737,20449,20651,5109,4292
26.01.2018 18:00 - 26.01.2018 19:00,2018,11707,20164,20477,4891,4162
26.01.2018 19:00 - 26.01.2018 20:00,2018,11520,19613,20171,4505,4020
26.01.2018 20:00 - 26.01.2018 21:00,2018,11017,18531,19700,4186,3801
26.01.2018 21:00 - 26.01.2018 22:00,2018,11018,17884,19198,3908,3503
26.01.2018 22:00 - 26.01.2018 23:00,2018,10806,17080,18758,3660,3204
26.01.2018 23:00 - 27.01.2018 00:00,2018,10246,16553,18189,3408,2998
27.01.2018 00:00 - 27.01.2018 01:00,2018,9924,15616,17766,3192,2803
27.01.2018 01:00 - 27.01.2018 02:00,2018,9612,15407,17485,3046,2740
27.01.2018 02:00 - 27.01.2018 03:00,2018,9547,15264,17265,2973,2709
27.01.2018 03:00 - 27.01.2018 04:00,2018,9626,15272,17301,2956,2728
27.01.2018 04:00 - 27.01.2018 05:00,2018,9726,15306,17445,2987,2807
27.01.2018 05:00 - 27.01.2018 06:00,2018,10034,15418,17618,3079,3059
27.01.2018 06:00 - 27.01.2018 07:00,2018,10167,16422,17950,3292,3417
27.01.2018 07:00 - 27.01.2018 08:00,2018,10443,17090,18581,3612,3631
27.01.2018 08:00 - 27.01.2018 09:00,2018,10517,17913,19335,3909,3829
27.01.2018 09:00 - 27.01.2018 10:00,2018,10678,18669,19947,4135,3900
27.01.2018 10:00 - 27.01.2018 11:00,2018,10796,18831,20352,4218,3904
27.01.2018 11:00 - 27.01.2018 12:00,2018,10770,18772,20190,4253,3879
27.01.2018 12:00 - 27.01.2018 13:00,2018,10753,18519,19920,4129,3878
27.01.2018 13:00 - 27.01.2018 14:00,2018,10780,18055,19715,4089,3846
27.01.2018 14:00 - 27.01.2018 15:00,2018,10855,17838,19688,4027,3829
27.01.2018 15:00 - 27.01.2018 16:00,2018,11219,18132,19907,4059,3879
27.01.2018 16:00 - 27.01.2018 17:00,2018,11662,18999,20466,4211,4052
27.01.2018 17:00 - 27.01.2018 18:00,2018,11781,19580,20841,4610,4045
27.01.2018 18:00 - 27.01.2018 19:00,2018,11652,19001,20612,4472,3940
27.01.2018 19:00 - 27.01.2018 20:00,2018,11248,18333,20206,4168,3796
